,Date,Annual Income,Company,Engine,Price ($),Body Style,Price_to_Income,Holiday,Is_Holiday,Is_Weekend,model,Engine_to_Model,Income_Bracket,Seasonal_Price_Index,Company_Strength,PI_plus_model
17,2022-01-02,-0.31880350551241976,4,0,0.19930590533203954,2,0.054385964912280704,11,0,1,42132.740909090906,0.0,1,27900.945554649265,41206.75684380032,42132.79529505582
18,2022-01-02,-0.11475407832510857,27,0,0.33469081144832236,3,0.04817518248175182,11,0,1,20818.8785046729,0.0,1,27900.945554649265,29654.023674242424,20818.92667985538
19,2022-01-02,-0.522852932699731,9,0,-0.47761862524937443,4,0.046153846153846156,11,0,1,27152.40928270042,0.0,1,27900.945554649265,28047.66810966811,27152.455436546574
20,2022-01-02,-1.3062252988144953,27,1,-0.20684881301680885,4,1.8518518518518519,11,0,1,29041.79245283019,3.443195077140563e-05,0,27900.945554649265,29654.023674242424,29043.64430468204
21,2022-01-02,-0.29218836283581395,1,1,-1.086850702772647,0,0.020512820512820513,11,0,1,19543.632653061224,5.116494219927805e-05,1,27900.945554649265,22819.635164835167,19543.653165881737
22,2022-01-02,0.3022164902750491,23,0,-0.6806959844237986,2,0.01956521739130435,11,0,1,26754.565217391304,0.0,2,27900.945554649265,22694.977272727272,26754.584782608694
23,2022-01-02,-0.13782053531150026,28,0,-0.40992617219123306,2,0.03273809523809524,11,0,1,32043.87297297297,0.0,1,27900.945554649265,25593.24941360438,32043.905711068208
24,2022-01-02,0.09151327741858645,7,0,0.2162290185965749,3,0.0390015600624025,11,0,1,30917.777777777777,0.0,2,27900.945554649265,26320.90148698885,30917.81677933784
25,2022-01-02,0.12478220576434372,3,0,-0.6130035313656572,2,0.023170731707317073,11,0,1,31562.41780821918,0.0,2,27900.945554649265,33765.95764705882,31562.440978950886
26,2022-01-02,0.07332626325623914,6,1,0.8762304359134535,1,0.051833122629582805,11,0,1,27369.726984126984,3.65353832428319e-05,2,27900.945554649265,25802.790546802597,27369.778817249615
27,2022-01-02,-1.3062252988144953,6,1,0.8762304359134535,1,3.037037037037037,11,0,1,27369.726984126984,3.65353832428319e-05,0,27900.945554649265,25802.790546802597,27372.76402116402
28,2022-01-02,0.4796507747857545,25,1,-1.0191582497145057,1,0.012745098039215686,11,0,1,22746.63473053892,4.396061444830087e-05,2,27900.945554649265,31024.191564147626,22746.64747563696
29,2022-01-02,-0.9575669297509593,18,1,-0.5453110783075159,4,0.09523809523809523,11,0,1,22312.054794520547,4.4816812812451466e-05,0,27900.945554649265,26632.481300813008,22312.150032615784
30,2022-01-02,0.0005782066068499365,16,1,-0.9514657966563642,1,0.018666666666666668,11,0,1,38388.376,2.604887352167433e-05,2,27900.945554649265,26973.392109500805,38388.39466666666
31,2022-01-02,-0.20347122058046127,9,0,-0.6130035313656572,4,0.029921259842519685,11,0,1,27152.40928270042,0.0,1,27900.945554649265,28047.66810966811,27152.439203960264
32,2022-01-02,-0.1324975067761791,9,1,1.0116153420297362,1,0.0637037037037037,11,0,1,37323.350877192985,2.6792160519824318e-05,1,27900.945554649265,28047.66810966811,37323.414580896686
33,2022-01-02,0.23124277647076696,12,0,-0.8160808905400815,2,0.01818181818181818,11,0,1,25290.70857142857,0.0,2,27900.945554649265,25290.70857142857,25290.726753246752
34,2022-01-03,-1.3062252988144953,29,0,0.9439228889715949,4,3.111111111111111,11,0,0,27785.415441176472,0.0,0,27900.945554649265,27811.131061598953,27788.52655228758
35,2022-01-03,-1.3062252988144953,17,0,-0.47761862524937443,3,1.5555555555555556,11,0,0,21037.303370786518,0.0,0,27900.945554649265,28246.747318235994,21038.858926342073
36,2022-01-03,-1.3062252988144953,3,0,2.230079497076282,1,4.518518518518518,11,0,0,41763.700507614216,0.0,0,27900.945554649265,33765.95764705882,41768.219026132734
37,2022-01-03,0.3394776900222973,18,0,0.7408455297971708,3,0.04144527098831031,11,0,0,38126.04152249135,0.0,2,27900.945554649265,26632.481300813008,38126.08296776234
38,2022-01-03,-1.3062252988144953,19,0,-0.8160808905400815,2,1.1851851851851851,11,0,0,16510.225,0.0,0,27900.945554649265,26903.75442739079,16511.410185185185
39,2022-01-03,-1.3062252988144953,6,1,-0.13915635995866746,4,1.9259259259259258,11,0,0,26483.79185520362,3.7757517803694736e-05,0,27900.945554649265,25802.790546802597,26485.717781129548
40,2022-01-03,-1.3062252988144953,29,1,-0.47761862524937443,4,1.5555555555555556,11,0,0,22841.285714285714,4.377845599639766e-05,0,27900.945554649265,27811.131061598953,22842.84126984127
41,2022-01-03,0.3864977754176342,5,1,0.9777691155006656,2,0.04392764857881137,11,0,0,25361.062893081762,3.942896933170129e-05,2,27900.945554649265,26225.91652566272,25361.10682073034
42,2022-01-03,-0.26557322015920815,18,0,1.1470679405990774,1,0.07500166666666666,11,0,0,38126.04152249135,0.0,1,27900.945554649265,26632.481300813008,38126.11652415802
43,2022-01-03,-0.30993179128688453,22,1,0.5378358630758047,1,0.06261043478260869,11,0,0,21066.011235955055,4.746757804416512e-05,1,27900.945554649265,29302.331177231565,21066.073846389838
44,2022-01-03,-0.325900876892848,16,1,-1.086850702772647,1,0.02120141342756184,11,0,0,14533.123287671233,6.880359965353146e-05,1,27900.945554649265,26973.392109500805,14533.14448908466
45,2022-01-03,0.8877496291603769,2,1,-0.47755093279631633,1,0.0168008,11,0,0,17283.5873015873,5.785501166742736e-05,3,27900.945554649265,25092.390052356022,17283.6041023873
46,2022-01-03,-0.034908650295291145,0,0,0.06392099921575674,1,0.03972602739726028,11,0,0,22819.45627376426,0.0,2,27900.945554649265,24800.212893553224,22819.495999791656
47,2022-01-03,-1.3062252988144953,4,0,-0.40992617219123306,3,1.6296296296296295,11,0,0,46164.39743589744,0.0,0,27900.945554649265,41206.75684380032,46166.027065527065
48,2022-01-03,0.7635456300028831,7,0,0.19930590533203954,1,0.026271186440677965,11,0,0,30522.719101123595,0.0,3,27900.945554649265,26320.90148698885,30522.745372310037
49,2022-01-03,1.0829273421221528,1,0,-0.07146390690052605,0,0.019852941176470587,11,0,0,19543.632653061224,0.0,3,27900.945554649265,22819.635164835167,19543.6525060024
50,2022-01-03,-0.194599506354926,17,0,0.33469081144832236,1,0.0515625,11,0,0,28671.112582781458,0.0,1,27900.945554649265,28246.747318235994,28671.16414528146
51,2022-01-03,-0.23895807748260234,5,1,-0.9514657966563642,0,0.022764227642276424,11,0,0,37202.617391304346,2.687910666003493e-05,1,27900.945554649265,26225.91652566272,37202.64015553199
52,2022-01-03,-0.40752064776777247,0,1,-0.7483884374819401,3,0.032692307692307694,11,0,0,23593.351123595505,4.2383026121873345e-05,1,27900.945554649265,24800.212893553224,23593.3838159032
53,2022-01-04,1.9984882501973926,25,0,-0.166233341181924,2,0.013646055437100213,11,0,0,28707.109589041094,0.0,3,27900.945554649265,31024.191564147626,28707.123235096533
54,2022-01-04,-1.3062252988144953,29,1,-0.7483884374819401,1,1.2592592592592593,11,0,0,30772.704433497536,3.2495275379050183e-05,0,27900.945554649265,27811.131061598953,30773.963692756795
55,2022-01-04,-1.3062252988144953,17,1,-0.47761862524937443,3,1.5555555555555556,11,0,0,21037.303370786518,4.753235003677081e-05,0,27900.945554649265,28246.747318235994,21038.858926342073
56,2022-01-04,0.24898620492183748,16,1,-1.086850702772647,1,0.01348314606741573,11,0,0,14533.123287671233,6.880359965353146e-05,2,27900.945554649265,26973.392109500805,14533.1367708173
57,2022-01-04,1.8636381939692566,16,1,-0.7483884374819401,2,0.009444444444444445,11,0,0,28533.70731707317,3.504504142580324e-05,3,27900.945554649265,26973.392109500805,28533.716761517615
58,2022-01-04,1.0296970567689412,27,1,0.5377681706227465,0,0.02706766917293233,11,0,0,44481.34285714286,2.2480830274869898e-05,3,27900.945554649265,29654.023674242424,44481.36992481203
59,2022-01-04,-0.6328621890963684,16,1,-0.7483884374819401,1,0.043256997455470736,11,0,0,14533.123287671233,6.880359965353146e-05,1,27900.945554649265,26973.392109500805,14533.166544668687
60,2022-01-04,-0.5494680753763368,16,1,0.8762304359134535,1,0.09318181818181819,11,0,0,29732.71794871795,3.3631851950863e-05,1,27900.945554649265,26973.392109500805,29732.81113053613
61,2022-01-04,-0.8333629305934654,1,0,-0.9514657966563642,3,0.05,11,0,0,22622.246875,0.0,0,27900.945554649265,22819.635164835167,22622.296875
62,2022-01-04,0.7120896874947786,7,0,0.20607515063785367,4,0.027019982623805387,11,0,0,17910.144736842107,0.0,3,27900.945554649265,26320.90148698885,17910.17175682473
63,2022-01-04,1.5974867672031985,3,0,2.230079497076282,1,0.03696969696969697,11,0,0,41763.700507614216,0.0,3,27900.945554649265,33765.95764705882,41763.73747731119
64,2022-01-04,-1.3062252988144953,7,1,-0.13915635995866746,3,1.9259259259259258,11,0,0,30917.777777777777,3.2342804983666886e-05,0,27900.945554649265,26320.90148698885,30919.703703703704
65,2022-01-04,0.25785791914737277,27,1,-1.086850702772647,2,0.013407821229050279,11,0,0,20094.233333333334,4.97630449675462e-05,2,27900.945554649265,29654.023674242424,20094.246741154562
66,2022-01-04,-0.15911264945278492,29,0,0.9439228889715949,4,0.06363636363636363,11,0,0,27785.415441176472,0.0,1,27900.945554649265,27811.131061598953,27785.47907754011
67,2022-01-04,-1.3062252988144953,18,0,-0.47761862524937443,1,1.5555555555555556,11,0,0,22098.373134328358,0.0,0,27900.945554649265,26632.481300813008,22099.928689883913
68,2022-01-05,1.5726459673716997,4,0,-0.3693107003563482,3,0.013814180929095355,11,0,0,46164.39743589744,0.0,3,27900.945554649265,41206.75684380032,46164.41125007837
69,2022-01-05,0.4441639178836134,12,1,1.147000248146019,2,0.045,11,0,0,25290.70857142857,3.953864948173868e-05,2,27900.945554649265,25290.70857142857,25290.75357142857
70,2022-01-05,-0.008293507618685334,18,1,-0.20684881301680885,3,0.03355704697986577,11,0,0,23341.808988764045,4.2839745657060614e-05,2,27900.945554649265,26632.481300813008,23341.842545811025
71,2022-01-05,-0.7978760736913244,8,0,2.297771950134423,4,0.20666666666666667,11,0,0,45003.82882882883,0.0,0,27900.945554649265,29251.773222293403,45004.0354954955
72,2022-01-05,0.6162751738589977,28,0,-0.3625414550505341,2,0.020692798541476754,11,0,0,32043.87297297297,0.0,2,27900.945554649265,25593.24941360438,32043.893665771513
73,2022-01-05,-0.36848510517541727,18,0,1.147000248146019,3,0.08302583025830258,11,0,0,38126.04152249135,0.0,1,27900.945554649265,26632.481300813008,38126.12454832161
74,2022-01-05,0.7990324869050243,15,1,-0.7483884374819401,1,0.014166666666666666,11,0,0,22680.167701863353,4.408944077062866e-05,3,27900.945554649265,31258.008298755187,22680.18186853002
75,2022-01-05,-0.4607509331209841,8,1,1.4177700603785848,0,0.1,11,0,0,32538.47142857143,3.073190669968737e-05,1,27900.945554649265,29251.773222293403,32538.571428571428
76,2022-01-05,-0.6026983607295484,1,1,-0.8837733435982228,3,0.036585365853658534,11,0,0,22622.246875,4.420232009690254e-05,1,27900.945554649265,22819.635164835167,22622.283460365856
77,2022-01-05,0.3199599187261197,0,0,-0.0037714538423846557,1,0.030107526881720432,11,0,0,22819.45627376426,0.0,2,27900.945554649265,24800.212893553224,22819.486381291143
78,2022-01-05,-0.47849436157205466,19,0,1.2146927012041606,0,0.09583333333333334,11,0,0,32446.270916334663,0.0,1,27900.945554649265,26903.75442739079,32446.366749667995
79,2022-01-05,1.0829273421221528,8,1,1.0116153420297362,1,0.03161764705882353,11,0,0,28557.156626506025,3.501626568823626e-05,3,27900.945554649265,29251.773222293403,28557.188244153083
80,2022-01-05,2.5733753320120782,20,0,0.8762304359134535,4,0.018636363636363635,11,0,0,35961.37569060773,0.0,3,27900.945554649265,31708.997193638916,35961.39432697137
81,2022-01-05,0.6215982023943188,5,0,1.147000248146019,3,0.04090909090909091,11,0,0,32470.04201680672,0.0,2,27900.945554649265,26225.91652566272,32470.08292589763
82,2022-01-05,-1.3062252988144953,5,1,-0.4098584797381749,1,1.6297037037037037,11,0,0,19111.6,5.2321505185061165e-05,0,27900.945554649265,26225.91652566272,19113.229703703702
83,2022-01-05,1.6862039094585513,28,1,-0.20678112056375073,4,0.014706470588235295,11,0,0,18070.102739726026,5.5336966116720824e-05,3,27900.945554649265,25593.24941360438,18070.117446196615
84,2022-01-05,2.0552672212408183,7,1,-1.032696740326134,4,0.0067085953878406705,11,0,0,18144.846153846152,5.510903109845017e-05,3,27900.945554649265,26320.90148698885,18144.85286244154
85,2022-01-05,-1.3062252988144953,6,0,-0.13915635995866746,3,1.9259259259259258,11,0,0,21418.615384615383,0.0,0,27900.945554649265,25802.790546802597,21420.54131054131
86,2022-01-05,-1.3062252988144953,2,0,-0.6806959844237986,4,1.3333333333333333,11,0,0,28072.717171717173,0.0,0,27900.945554649265,25092.390052356022,28074.050505050505
87,2022-01-05,0.8788779149348417,19,1,-0.37607994566216235,4,0.018072289156626505,11,0,0,31247.457943925234,3.2001579143344644e-05,3,27900.945554649265,26903.75442739079,31247.47601621439
88,2022-01-05,-1.3062252988144953,7,1,-0.47755093279631633,0,1.5556296296296297,11,0,0,27642.607629427792,3.6174728472685226e-05,0,27900.945554649265,26320.90148698885,27644.163259057423
89,2022-01-05,0.6482133450709247,6,0,1.2485389277332313,0,0.04170403587443946,11,0,0,29946.09170305677,0.0,3,27900.945554649265,25802.790546802597,29946.133407092642
90,2022-01-05,-1.3062252988144953,6,0,-0.8160808905400815,3,1.1851851851851851,11,0,0,21418.615384615383,0.0,0,27900.945554649265,25802.790546802597,21419.80056980057
91,2022-01-05,2.413684475952443,29,0,0.7408455297971708,2,0.01848341232227488,11,0,0,39047.8,0.0,3,27900.945554649265,27811.131061598953,39047.818483412324
92,2022-01-05,-1.3062252988144953,19,1,-0.6130035313656572,3,1.4074074074074074,11,0,0,24289.539325842696,4.116829134938558e-05,0,27900.945554649265,26903.75442739079,24290.946733250104
93,2022-01-05,0.5328810601389661,6,0,-0.13915635995866746,1,0.024761904761904763,11,0,0,27369.726984126984,0.0,2,27900.945554649265,25802.790546802597,27369.751746031747
94,2022-01-05,-1.3062252988144953,9,1,1.0116153420297362,4,3.185185185185185,11,0,0,27152.40928270042,3.682778798009373e-05,0,27900.945554649265,28047.66810966811,27155.594467885607
95,2022-01-05,-1.3062252988144953,19,1,1.7562323256692918,4,4.0,11,0,0,31247.457943925234,3.2001579143344644e-05,0,27900.945554649265,26903.75442739079,31251.457943925234
96,2022-01-05,-0.7623892167891833,7,0,-0.40992617219123306,3,0.06875,11,0,0,22465.016,0.0,0,27900.945554649265,26320.90148698885,22465.084749999998
97,2022-01-06,-1.3062252988144953,14,0,-0.8160131980870233,3,1.1852592592592592,11,0,0,27589.477272727272,0.0,0,27900.945554649265,33977.62467866324,27590.66253198653
98,2022-01-06,0.018321635057920477,2,0,-0.8160131980870233,4,0.021053947368421054,11,0,0,28072.717171717173,0.0,2,27900.945554649265,25092.390052356022,28072.738225664543
99,2022-01-06,1.1361576274753644,27,0,-1.086850702772647,3,0.008633093525179856,11,0,0,20818.8785046729,0.0,3,27900.945554649265,29654.023674242424,20818.887137766425
100,2022-01-06,-0.16088699229789197,16,1,0.6731530767390294,0,0.057663125948406675,11,0,0,26597.333333333332,3.759634062284605e-05,1,27900.945554649265,26973.392109500805,26597.390996459282
101,2022-01-06,1.0296970567689412,8,0,0.9439228889715949,1,0.031578947368421054,11,0,0,32157.40182648402,0.0,3,27900.945554649265,29251.773222293403,32157.433405431388
102,2022-01-06,-1.3062252988144953,19,0,-0.47761862524937443,1,1.5555555555555556,11,0,0,32446.270916334663,0.0,0,27900.945554649265,26903.75442739079,32447.826471890217
103,2022-01-06,-1.3062252988144953,29,0,1.4177700603785848,1,3.6296296296296298,11,0,0,30772.704433497536,0.0,0,27900.945554649265,27811.131061598953,30776.334063127168
104,2022-01-06,1.086476027812367,5,1,-0.46408013463774617,0,0.015565345080763583,11,0,0,22964.912280701756,4.354279454599761e-05,3,27900.945554649265,26225.91652566272,22964.927846046838
105,2022-01-06,-0.47849436157205466,17,1,2.907004027657696,3,0.14791666666666667,11,0,0,28814.316205533596,3.470376631882885e-05,1,27900.945554649265,28246.747318235994,28814.46412220026
106,2022-01-06,-0.6825437887593658,5,0,-0.7483884374819401,4,0.04657534246575343,11,0,0,29236.252336448597,0.0,1,27900.945554649265,26225.91652566272,29236.298911791062
107,2022-01-09,-0.4767200187269476,26,0,1.959377377296774,3,0.1185051975051975,11,0,1,37131.16438356164,0.0,1,27900.945554649265,27928.91116751269,37131.282888759146
108,2022-01-09,-0.08813893564850277,3,0,2.297839642587481,1,0.08857285714285715,11,0,1,41763.700507614216,0.0,1,27900.945554649265,33765.95764705882,41763.78908047136
109,2022-01-09,1.0651839136710823,8,1,2.7716868139944713,3,0.05111185185185185,11,0,1,42237.09756097561,2.3675308731800327e-05,3,27900.945554649265,29251.773222293403,42237.14867282747
110,2022-01-09,0.0005782066068499365,5,1,-0.5452433858544578,3,0.026668,11,0,1,20223.236686390534,4.944562385748425e-05,2,27900.945554649265,26225.91652566272,20223.263354390532
111,2022-01-09,-0.5299503040801592,1,0,-0.07146390690052605,0,0.0598669623059867,11,0,1,19543.632653061224,0.0,1,27900.945554649265,22819.635164835167,19543.69252002353
112,2022-01-09,-0.17685607790385546,8,1,1.4177700603785848,0,0.07538461538461538,11,0,1,32538.47142857143,3.073190669968737e-05,1,27900.945554649265,29251.773222293403,32538.546813186815
113,2022-01-09,-0.08813893564850277,18,1,1.4177700603785848,1,0.07,11,0,1,22098.373134328358,4.5250152297154375e-05,1,27900.945554649265,26632.481300813008,22098.443134328358
114,2022-01-09,-1.3062252988144953,14,0,-1.086850702772647,1,0.8888888888888888,11,0,1,24990.707006369426,0.0,0,27900.945554649265,33977.62467866324,24991.595895258317
115,2022-01-09,0.8345193438071653,16,1,-0.20684881301680885,1,0.020491803278688523,11,0,1,29732.71794871795,3.3631851950863e-05,3,27900.945554649265,26973.392109500805,29732.73844052123
116,2022-01-09,0.9764667714157296,6,0,0.9439228889715949,1,0.03230769230769231,11,0,1,29946.09170305677,0.0,3,27900.945554649265,25802.790546802597,29946.124010749078
117,2022-01-09,-0.4962377900231252,6,0,-0.6130035313656572,4,0.04042553191489362,11,0,1,26483.79185520362,0.0,1,27900.945554649265,25802.790546802597,26483.832280735536
118,2022-01-09,0.7413663444390449,5,1,-0.0883870201650614,1,0.02291220556745182,11,0,1,26674.915492957745,3.7486998347404156e-05,3,27900.945554649265,26225.91652566272,26674.938405163313
119,2022-01-09,2.041072478479962,25,1,1.4177700603785848,1,0.025789473684210525,11,0,1,22746.63473053892,4.396061444830087e-05,3,27900.945554649265,31024.191564147626,22746.660520012607
120,2022-01-09,1.6684604810074808,10,1,-0.8837733435982228,3,0.008875739644970414,11,0,1,18075.36305732484,5.532086276585286e-05,3,27900.945554649265,19355.227091633467,18075.371933064485
121,2022-01-09,-0.1910508206647119,16,1,-0.7483884374819401,0,0.0264797507788162,11,0,1,26597.333333333332,3.759634062284605e-05,1,27900.945554649265,26973.392109500805,26597.35981308411
122,2022-01-09,-0.0792672214229675,29,1,-0.2745412660749503,1,0.03404255319148936,11,0,1,30772.704433497536,3.2495275379050183e-05,1,27900.945554649265,27811.131061598953,30772.738476050727
123,2022-01-09,-0.1413692210017144,5,0,-0.6130035313656572,2,0.028358208955223882,11,0,1,20675.01968503937,0.0,1,27900.945554649265,26225.91652566272,20675.048043248324
124,2022-01-09,-1.3062252988144953,12,1,-0.5453110783075159,2,1.4814814814814814,11,0,1,25290.70857142857,3.953864948173868e-05,0,27900.945554649265,25290.70857142857,25292.190052910053
125,2022-01-10,2.1918916203140615,0,0,0.030142465139744185,1,0.014358186397984887,11,0,0,22819.45627376426,0.0,3,27900.945554649265,24800.212893553224,22819.47063195066
126,2022-01-10,0.9321082002880533,2,0,-0.8499271170691521,1,0.01215686274509804,11,0,0,17283.5873015873,0.0,3,27900.945554649265,25092.390052356022,17283.599458450044
127,2022-01-10,-1.3062252988144953,21,1,-0.5453110783075159,2,1.4814814814814814,11,0,0,31950.511494252874,3.1297423916232265e-05,0,27900.945554649265,29558.377295492486,31951.992975734356
128,2022-01-10,1.5974867672031985,19,1,0.06392099921575674,4,0.017575757575757574,11,0,0,31247.457943925234,3.2001579143344644e-05,3,27900.945554649265,26903.75442739079,31247.47551968281
129,2022-01-10,-0.40663347634521896,6,0,-1.0530044762435764,2,0.024015369836695485,11,0,0,12727.243243243243,0.0,1,27900.945554649265,25802.790546802597,12727.26725861308
130,2022-01-12,-0.44300750466991357,17,1,-0.8160131980870233,3,0.032002,11,0,0,28814.316205533596,3.470376631882885e-05,1,27900.945554649265,28246.747318235994,28814.348207533596
131,2022-01-12,0.7502380586645803,14,0,-0.0545407936359907,3,0.0232409381663113,11,0,0,27589.477272727272,0.0,3,27900.945554649265,33977.62467866324,27589.50051366544
132,2022-01-12,-0.5476937325312298,7,1,-1.1545431558307884,4,0.024943310657596373,11,0,0,17910.144736842107,5.583116069309978e-05,1,27900.945554649265,26320.90148698885,17910.169680152765
133,2022-01-12,0.9942101998668001,19,1,-0.4098584797381749,4,0.01679465648854962,11,0,0,31247.457943925234,3.2001579143344644e-05,3,27900.945554649265,26903.75442739079,31247.47473858172
134,2022-01-12,-1.3062252988144953,7,0,-0.40992617219123306,2,1.6296296296296295,11,0,0,25466.41904761905,0.0,0,27900.945554649265,26320.90148698885,25468.04867724868
135,2022-01-12,0.7990324869050243,5,1,-0.40992617219123306,3,0.018333333333333333,11,0,0,32470.04201680672,3.0796671061015195e-05,3,27900.945554649265,26225.91652566272,32470.060350140055
136,2022-01-12,1.65071705255641,0,1,-0.6806959844237986,3,0.010714285714285714,11,0,0,23593.351123595505,4.2383026121873345e-05,3,27900.945554649265,24800.212893553224,23593.36183788122
137,2022-01-12,1.0474404852200119,9,1,-0.07146390690052605,2,0.020149253731343283,11,0,0,35374.153846153844,2.8268428297131625e-05,3,27900.945554649265,28047.66810966811,35374.173995407575
138,2022-01-12,0.2685039762180151,20,1,-0.20684881301680885,3,0.02774694783573807,11,0,0,37764.92361111111,2.6478896962705028e-05,2,27900.945554649265,31708.997193638916,37764.95135805895
139,2022-01-12,0.1771253196950018,0,1,-0.10531013342959676,3,0.031194820482636845,11,0,0,23593.351123595505,4.2383026121873345e-05,2,27900.945554649265,24800.212893553224,23593.38231841599
140,2022-01-12,-1.3062252988144953,8,1,2.7716191215414128,3,5.111111111111111,11,0,0,42237.09756097561,2.3675308731800327e-05,0,27900.945554649265,29251.773222293403,42242.20867208672
141,2022-01-12,0.5710294313087678,20,1,-0.941311928697643,4,0.013205786280914606,11,0,0,29690.8575,3.367926711893993e-05,2,27900.945554649265,31708.997193638916,29690.870705786278
142,2022-01-12,1.7571776232628333,24,1,-0.0037714538423846557,1,0.016091954022988506,11,0,0,29861.36111111111,3.3486970312870624e-05,3,27900.945554649265,36651.87128712871,29861.37720306513
143,2022-01-12,-1.3062252988144953,9,1,1.0116153420297362,1,3.185185185185185,11,0,0,37323.350877192985,2.6792160519824318e-05,0,27900.945554649265,28047.66810966811,37326.53606237817
144,2022-01-12,1.6862039094585513,2,1,-0.20684881301680885,3,0.014705882352941176,11,0,0,29480.012738853504,3.392013730525898e-05,3,27900.945554649265,25092.390052356022,29480.027444735857
145,2022-01-12,0.6215982023943188,20,0,-1.086850702772647,4,0.01090909090909091,11,0,0,29690.8575,0.0,2,27900.945554649265,31708.997193638916,29690.86840909091
146,2022-01-12,-1.3062252988144953,14,0,0.7408455297971708,4,2.888888888888889,11,0,0,40307.61337209302,0.0,0,27900.945554649265,33977.62467866324,40310.50226098191
147,2022-01-12,2.4935299039822607,4,0,2.1962332705472107,2,0.028074245939675176,11,0,0,42132.740909090906,0.0,3,27900.945554649265,41206.75684380032,42132.76898333684
148,2022-01-12,-1.3062252988144953,28,0,-0.8160808905400815,2,1.1851851851851851,11,0,0,32043.87297297297,0.0,0,27900.945554649265,25593.24941360438,32045.058158158157
149,2022-01-12,-1.3062252988144953,22,0,-0.6130035313656572,1,1.4074074074074074,11,0,0,21066.011235955055,0.0,0,27900.945554649265,29302.331177231565,21067.418643362464
150,2022-01-12,-0.15733830660767786,5,1,1.0793077950878778,1,0.06656580937972768,11,0,0,26674.915492957745,3.7486998347404156e-05,1,27900.945554649265,26225.91652566272,26674.982058767124
151,2022-01-12,-1.3062252988144953,20,1,2.907004027657696,2,5.2592592592592595,11,0,0,40073.71653543307,2.49533892302351e-05,0,27900.945554649265,31708.997193638916,40078.975794692335
